scorer,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000
7154,124.608,333.928,0.9990000128746033,152.706,327.898,1.0,164.601,343.707,1.0,186.613,350.61,1.0,208.915,354.478,1.0,229.25,357.744,1.0,254.807,361.925,1.0,286.872,374.733,1.0,317.111,382.099,1.0,355.391,383.183,1.0,398.952,380.707,1.0,530.455,365.945,1.0,543.34,325.946,1.0,550.786,303.57,1.0,547.44,278.382,1.0,543.09,253.758,1.0,544.553,232.46,1.0,538.931,217.139,1.0,536.487,184.916,1.0,522.231,145.443,1.0,494.5,106.013,1.0,,,1.0
7155,132.616,332.991,0.6729999780654907,150.284,325.494,1.0,166.325,339.454,1.0,185.681,350.534,1.0,208.867,353.882,1.0,229.34,357.864,1.0,254.775,361.755,1.0,286.836,374.677,1.0,316.822,382.294,1.0,355.19,383.035,1.0,398.873,380.297,1.0,536.327,367.687,1.0,547.522,329.036,1.0,553.11,306.286,1.0,549.456,282.4,1.0,543.125,255.404,1.0,545.15,233.345,1.0,538.915,214.979,1.0,536.427,184.087,1.0,525.619,148.267,1.0,496.979,121.212,1.0,482.692,85.673,1.0
7156,,,1.0,152.183,325.794,1.0,164.291,344.339,1.0,186.553,354.367,1.0,209.668,354.948,1.0,229.93,358.14,1.0,255.289,361.594,1.0,287.727,375.141,1.0,317.43,381.932,1.0,354.871,383.159,1.0,398.781,380.262,1.0,542.965,378.554,1.0,548.646,335.373,1.0,554.129,314.904,1.0,551.978,287.516,1.0,550.989,257.654,1.0,543.872,234.752,1.0,541.139,216.15,1.0,534.69,181.85,1.0,525.661,151.986,1.0,501.087,124.87,1.0,,,1.0
7157,,,1.0,151.74,325.705,1.0,165.567,343.663,1.0,186.802,353.152,1.0,209.39,354.231,1.0,229.792,357.86,1.0,255.174,361.646,1.0,288.084,374.693,1.0,317.666,381.026,1.0,355.151,382.8,1.0,398.777,380.281,1.0,540.503,377.726,1.0,550.394,336.287,1.0,553.659,316.06,1.0,548.754,288.233,1.0,544.637,255.605,1.0,543.342,234.62,1.0,539.572,216.509,1.0,533.849,184.481,1.0,523.762,157.883,1.0,497.349,125.15,1.0,478.256,89.644,1.0
7158,,,1.0,151.663,326.06,1.0,165.147,343.664,1.0,187.401,353.09,1.0,210.413,353.592,1.0,230.591,356.697,1.0,254.077,359.709,1.0,285.853,372.98,1.0,314.94,381.083,1.0,353.06,382.755,1.0,398.884,380.275,1.0,529.6,375.299,1.0,544.085,334.243,1.0,551.304,313.37,1.0,548.33,288.217,1.0,545.683,263.792,1.0,542.279,240.672,1.0,,,1.0,521.289,171.111,1.0,514.85,157.931,1.0,490.471,126.796,1.0,468.523,97.805,1.0
7159,,,1.0,151.59,325.734,1.0,165.122,342.983,1.0,187.091,352.631,1.0,210.187,353.41,1.0,230.237,356.318,1.0,254.209,359.705,1.0,285.999,373.09,1.0,314.8,380.769,1.0,352.618,384.423,1.0,398.216,380.674,1.0,525.972,376.122,1.0,543.358,334.483,1.0,549.561,312.144,1.0,548.577,291.397,1.0,546.793,264.947,1.0,545.615,254.196,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0
7160,,,1.0,151.55,326.035,1.0,164.58,343.455,1.0,187.414,352.92,1.0,210.63,353.425,1.0,230.832,356.706,1.0,254.337,360.556,1.0,285.449,371.843,1.0,315.426,380.271,1.0,353.197,382.704,1.0,398.139,380.76,1.0,505.255,362.852,0.949999988079071,537.447,334.284,1.0,546.708,314.158,1.0,550.161,286.916,1.0,547.381,259.717,1.0,543.552,239.669,1.0,542.651,221.498,1.0,534.383,193.446,1.0,521.002,164.477,1.0,490.565,137.728,1.0,458.205,118.089,1.0
7161,,,1.0,151.578,325.351,1.0,164.795,341.706,1.0,186.265,351.319,1.0,210.357,353.159,1.0,230.799,356.578,1.0,254.477,360.063,1.0,285.606,371.839,1.0,315.171,379.839,1.0,352.678,382.566,1.0,398.217,381.009,1.0,492.76,360.433,1.0,528.253,335.506,1.0,541.656,319.961,1.0,547.139,298.497,1.0,548.926,276.099,1.0,545.941,251.601,1.0,546.548,229.836,1.0,538.7,198.4,1.0,525.718,164.239,1.0,507.625,143.814,1.0,493.049,134.096,0.9950000047683716
7162,,,1.0,151.899,325.298,1.0,165.629,341.352,1.0,186.674,351.203,1.0,210.595,353.09,1.0,230.815,356.744,1.0,254.488,360.091,1.0,285.412,371.519,1.0,314.599,380.243,1.0,352.752,382.383,1.0,398.411,381.004,1.0,488.98,362.559,1.0,522.861,337.921,1.0,539.209,323.036,1.0,546.696,303.241,1.0,549.257,281.192,1.0,547.586,255.029,1.0,550.858,232.988,1.0,541.717,196.933,1.0,526.78,166.778,1.0,502.39,148.138,1.0,476.67,126.776,1.0
7163,,,1.0,152.075,325.209,1.0,165.575,341.951,1.0,187.546,352.375,1.0,210.885,353.202,1.0,230.902,356.781,1.0,254.509,360.177,1.0,285.474,371.351,1.0,314.442,380.751,1.0,352.378,382.668,1.0,398.227,380.547,1.0,501.659,377.673,0.9990000128746033,530.86,344.803,1.0,544.225,329.528,1.0,554.386,308.265,1.0,556.013,283.736,1.0,556.224,259.887,1.0,555.285,231.422,1.0,556.408,197.272,1.0,546.271,169.174,1.0,522.844,139.742,1.0,487.209,116.384,1.0
7164,,,1.0,152.218,324.913,1.0,166.497,340.503,1.0,186.823,350.93,1.0,210.901,353.198,1.0,231.083,356.821,1.0,254.726,360.078,1.0,285.742,370.972,1.0,314.655,381.393,1.0,350.13,384.191,1.0,397.964,380.961,1.0,499.273,380.256,1.0,526.621,351.369,1.0,539.952,334.128,1.0,547.778,310.024,1.0,551.126,283.055,1.0,554.637,260.809,1.0,554.954,235.025,1.0,554.446,200.778,1.0,544.811,172.196,1.0,521.093,142.931,1.0,487.742,116.22,1.0
7165,,,1.0,152.138,324.983,1.0,166.396,340.406,1.0,186.613,350.882,1.0,210.694,353.087,1.0,230.955,356.842,1.0,254.964,360.085,1.0,285.779,371.072,1.0,314.738,380.83,1.0,349.408,383.975,1.0,398.033,380.841,1.0,482.241,378.174,1.0,514.741,353.654,1.0,532.189,335.355,1.0,545.435,314.423,1.0,550.302,290.902,1.0,550.671,263.624,1.0,556.414,239.46,1.0,557.712,208.378,1.0,552.95,178.509,1.0,531.781,152.069,1.0,504.659,128.379,1.0
7166,,,1.0,152.989,324.964,1.0,169.378,340.89,1.0,186.5,351.118,1.0,210.659,353.302,1.0,230.656,356.703,1.0,254.922,360.086,1.0,285.84,371.055,1.0,314.755,381.221,1.0,349.528,383.791,1.0,397.885,380.959,1.0,469.346,377.609,1.0,503.725,358.082,1.0,524.205,343.932,1.0,538.955,323.739,1.0,546.031,295.533,1.0,551.727,269.356,1.0,555.284,246.712,1.0,558.693,214.618,1.0,554.272,184.151,1.0,535.145,150.299,1.0,513.794,118.745,1.0
7167,,,1.0,153.463,324.735,1.0,169.257,341.574,1.0,187.68,353.581,1.0,210.88,353.49,1.0,231.207,356.957,1.0,255.132,359.957,1.0,286.399,371.113,1.0,315.086,381.663,1.0,349.23,383.786,1.0,397.742,380.753,1.0,469.063,381.357,0.9879999756813049,498.961,354.961,1.0,518.355,343.917,1.0,530.24,325.39,1.0,542.102,303.836,1.0,544.335,281.776,1.0,545.896,256.264,1.0,539.976,219.104,1.0,526.529,192.647,1.0,502.62,169.302,1.0,476.73,142.995,1.0
7168,,,1.0,154.121,323.948,1.0,165.801,341.78,1.0,187.411,353.285,1.0,210.774,353.545,1.0,231.01,357.043,1.0,255.181,359.993,1.0,286.708,371.466,1.0,315.431,381.926,1.0,352.206,383.78,1.0,397.717,380.348,1.0,,,1.0,492.564,350.645,1.0,511.507,343.678,1.0,528.844,324.529,1.0,541.322,303.572,1.0,545.307,279.445,1.0,545.657,254.57,1.0,546.866,218.552,1.0,536.116,189.646,1.0,514.992,171.04,1.0,485.754,148.155,1.0
7169,,,1.0,153.668,323.813,1.0,165.505,341.288,1.0,187.3,352.565,1.0,210.476,353.328,1.0,231.136,356.953,1.0,255.397,359.873,1.0,286.955,371.484,1.0,315.765,381.852,1.0,352.611,382.302,1.0,397.52,379.953,1.0,452.684,380.938,0.9909999966621399,484.871,354.088,1.0,507.091,345.662,1.0,524.972,326.339,1.0,539.288,302.616,1.0,543.171,278.928,1.0,544.85,254.138,1.0,548.184,217.914,1.0,540.003,186.182,1.0,519.835,155.133,1.0,493.447,126.094,1.0
7170,,,1.0,153.591,323.684,1.0,165.505,341.339,1.0,187.362,352.627,1.0,210.614,353.315,1.0,231.237,356.983,1.0,255.442,359.848,1.0,287.05,371.573,1.0,315.708,381.5,1.0,349.679,383.384,1.0,397.549,380.256,1.0,458.543,371.617,1.0,495.434,350.439,1.0,513.631,334.663,1.0,528.503,317.445,1.0,539.323,296.361,1.0,543.098,275.675,1.0,543.472,247.51,1.0,544.294,215.62,1.0,536.356,181.561,1.0,514.028,153.913,1.0,490.364,125.862,1.0
7171,,,1.0,153.624,323.543,1.0,165.759,340.851,1.0,187.402,352.248,1.0,210.548,353.268,1.0,231.25,357.045,1.0,255.478,359.962,1.0,287.089,371.554,1.0,315.603,381.199,1.0,350.306,383.651,1.0,398.117,380.83,1.0,477.328,372.223,1.0,509.755,340.878,1.0,521.972,324.843,1.0,527.985,308.3,1.0,538.791,287.498,1.0,540.711,266.512,1.0,541.085,246.432,1.0,540.429,211.187,1.0,531.933,176.493,1.0,507.196,152.393,1.0,484.264,122.367,1.0
7172,,,1.0,152.91,323.578,1.0,166.444,339.827,1.0,186.069,351.194,1.0,210.281,353.099,1.0,231.223,357.119,1.0,255.433,359.917,1.0,287.036,371.425,1.0,315.585,381.051,1.0,352.292,384.114,1.0,397.972,380.007,1.0,504.687,365.906,1.0,524.446,332.707,1.0,533.267,313.823,1.0,541.557,296.668,1.0,545.043,277.269,1.0,541.262,260.1,1.0,543.095,241.41,1.0,539.637,209.429,1.0,528.788,176.819,1.0,502.549,149.049,1.0,485.399,117.523,1.0
7173,,,1.0,152.678,323.877,1.0,165.866,340.879,1.0,186.345,351.378,1.0,210.561,353.177,1.0,231.455,357.083,1.0,255.383,359.945,1.0,287.032,371.317,1.0,315.502,380.877,1.0,351.902,382.667,1.0,397.825,379.617,1.0,527.419,375.566,1.0,530.974,335.895,1.0,538.041,317.536,1.0,543.069,295.261,1.0,542.618,279.958,1.0,541.241,260.557,1.0,541.459,245.597,1.0,539.451,212.45,1.0,530.962,177.19,1.0,500.996,152.52,1.0,485.657,122.721,1.0
7174,,,1.0,152.611,323.842,1.0,165.872,340.493,1.0,186.271,351.313,1.0,210.591,353.184,1.0,231.435,357.112,1.0,255.384,359.956,1.0,287.06,371.305,1.0,315.643,380.929,1.0,352.292,382.543,1.0,397.852,379.531,1.0,539.016,385.205,0.8479999899864197,542.15,342.623,1.0,542.025,323.933,1.0,544.885,300.189,1.0,539.695,280.623,1.0,539.49,261.144,1.0,539.956,246.948,1.0,537.663,212.645,1.0,528.896,180.887,1.0,502.032,148.706,1.0,486.446,117.151,1.0
7175,,,1.0,153.191,323.274,1.0,165.63,340.376,1.0,187.389,351.903,1.0,210.319,353.223,1.0,231.161,357.118,1.0,255.388,359.976,1.0,287.042,371.285,1.0,315.654,380.928,1.0,352.605,382.569,1.0,397.951,378.885,1.0,564.158,380.344,0.16200000047683716,551.639,343.631,1.0,545.592,327.96,1.0,544.776,309.368,1.0,539.486,287.169,1.0,538.286,268.742,1.0,539.972,244.429,0.5130000114440918,533.2,202.416,1.0,522.038,178.46,1.0,499.569,152.714,1.0,487.201,115.586,1.0
7176,,,1.0,154.471,321.832,1.0,165.175,340.427,1.0,187.045,353.369,1.0,210.51,354.075,1.0,231.252,357.335,1.0,255.299,359.998,1.0,287.148,371.477,1.0,316.008,380.891,1.0,352.439,382.536,1.0,397.871,379.082,1.0,570.656,381.137,0.6389999985694885,563.496,345.523,1.0,556.462,330.824,1.0,549.061,308.028,1.0,543.936,285.127,1.0,539.066,259.698,1.0,531.755,237.063,1.0,525.979,204.547,1.0,514.184,176.148,1.0,491.864,149.208,1.0,486.543,110.748,1.0
7177,,,1.0,154.355,321.738,1.0,165.151,339.89,1.0,187.025,353.056,1.0,210.606,354.061,1.0,231.336,357.245,1.0,255.276,359.779,1.0,287.371,371.606,1.0,316.059,381.049,1.0,352.48,382.634,1.0,397.813,379.141,1.0,578.452,378.763,1.0,564.239,343.892,1.0,555.262,328.705,1.0,549.236,311.93,1.0,544.18,290.709,1.0,540.181,270.723,1.0,532.657,248.969,1.0,527.724,214.478,1.0,512.474,177.759,1.0,495.158,149.959,1.0,487.607,114.441,1.0
7178,,,1.0,154.222,322.172,1.0,165.166,340.077,1.0,186.966,353.038,1.0,210.528,354.029,1.0,231.267,357.243,1.0,255.278,359.794,1.0,287.377,371.591,1.0,316.059,380.904,1.0,352.456,382.657,1.0,397.803,379.123,1.0,578.685,377.534,1.0,562.628,341.699,1.0,555.11,326.579,1.0,548.928,310.305,1.0,545.038,291.234,1.0,542.118,269.608,1.0,532.895,246.242,1.0,528.524,212.743,1.0,512.535,178.942,1.0,493.89,151.295,1.0,485.827,115.812,1.0
7179,,,1.0,154.99,324.626,1.0,170.346,340.514,1.0,187.304,351.416,1.0,211.435,353.847,1.0,231.874,357.526,1.0,255.022,360.246,1.0,287.489,371.853,1.0,316.176,380.706,1.0,352.875,382.553,1.0,397.798,379.046,1.0,578.216,381.369,1.0,563.956,342.161,1.0,556.771,327.294,1.0,553.19,312.182,1.0,543.415,290.482,1.0,544.647,269.238,1.0,542.121,247.78,1.0,535.633,211.365,1.0,517.992,178.901,1.0,499.594,153.917,1.0,485.947,115.366,1.0
7180,,,1.0,153.849,324.853,1.0,169.595,340.704,1.0,186.802,351.843,1.0,211.482,354.186,1.0,231.771,357.537,1.0,255.093,360.096,1.0,287.683,371.848,1.0,316.407,380.838,1.0,352.472,384.272,1.0,397.475,377.971,1.0,570.929,385.426,1.0,560.422,342.774,1.0,558.221,327.359,1.0,555.886,313.286,1.0,547.358,295.64,1.0,546.905,281.363,1.0,543.485,262.315,1.0,538.823,228.798,1.0,525.76,192.264,1.0,505.283,164.785,1.0,490.322,133.186,1.0
7181,,,1.0,153.254,326.431,1.0,169.822,342.065,1.0,188.347,354.549,1.0,211.458,354.401,1.0,232.056,357.631,1.0,254.998,360.016,1.0,287.524,371.679,1.0,315.971,381.091,1.0,348.805,383.245,1.0,397.392,379.249,1.0,567.103,382.227,1.0,558.26,341.525,1.0,556.597,327.96,1.0,555.354,313.416,1.0,552.072,299.577,1.0,551.163,284.255,1.0,542.372,273.61,1.0,537.411,244.18,1.0,531.48,211.999,1.0,508.681,173.741,1.0,499.468,142.032,0.9990000128746033
7182,,,1.0,152.89,326.131,1.0,165.25,343.196,1.0,187.947,354.227,1.0,211.168,354.383,1.0,231.85,357.621,1.0,254.965,360.037,1.0,287.477,371.712,1.0,316.34,380.692,1.0,352.086,383.608,1.0,397.439,378.202,1.0,581.899,381.45,1.0,561.805,347.557,1.0,557.246,332.614,1.0,556.073,318.552,1.0,552.426,305.152,1.0,549.713,294.699,1.0,541.166,282.052,1.0,530.564,249.505,1.0,520.955,217.292,1.0,503.119,178.858,1.0,497.987,139.704,1.0
7183,,,1.0,152.862,326.182,1.0,165.222,343.275,1.0,187.963,354.23,1.0,211.196,354.413,1.0,231.79,357.597,1.0,254.893,360.195,1.0,287.152,371.603,1.0,315.934,380.075,1.0,351.968,383.412,1.0,397.349,378.131,1.0,586.354,381.998,0.9390000104904175,570.722,350.805,1.0,562.635,339.8,1.0,553.974,327.87,1.0,555.973,318.751,1.0,553.506,305.735,1.0,545.591,296.619,1.0,528.845,266.144,1.0,514.912,236.732,1.0,502.093,195.973,1.0,499.097,161.88,1.0
7184,,,1.0,152.857,326.144,1.0,165.237,343.241,1.0,187.93,354.202,1.0,211.188,354.384,1.0,231.76,357.573,1.0,254.863,360.298,1.0,287.104,371.308,1.0,316.49,380.295,1.0,351.546,383.577,1.0,397.288,378.432,1.0,596.703,379.381,0.9580000042915344,568.184,353.401,1.0,563.939,340.689,0.9980000257492065,554.02,332.952,0.8870000243186951,556.375,323.715,0.9620000123977661,553.987,318.06,1.0,549.857,305.006,1.0,532.512,278.796,1.0,517.483,250.022,1.0,501.703,218.24,1.0,497.973,179.818,1.0
7185,,,1.0,153.008,326.289,1.0,165.109,343.31,1.0,187.884,354.178,1.0,211.113,354.4,1.0,231.689,357.544,1.0,254.877,360.303,1.0,287.328,371.48,1.0,316.243,380.01,1.0,351.505,383.272,1.0,397.388,378.186,1.0,597.318,386.789,0.9990000128746033,577.191,350.068,1.0,572.057,342.279,1.0,565.082,333.717,1.0,556.441,324.474,1.0,555.097,318.223,1.0,550.227,305.056,1.0,533.788,279.238,1.0,515.824,252.262,1.0,498.636,221.334,1.0,495.269,183.413,1.0
7186,,,1.0,153.953,325.618,1.0,165.157,343.621,1.0,187.774,354.73,1.0,211.15,354.43,1.0,231.289,357.501,1.0,254.667,360.083,1.0,287.448,371.523,1.0,315.954,379.682,1.0,351.735,383.637,1.0,397.427,378.288,1.0,586.095,380.896,0.7360000014305115,571.067,349.954,0.9990000128746033,572.675,333.242,0.9959999918937683,564.351,331.133,0.9950000047683716,556.437,319.029,0.9980000257492065,555.815,308.446,1.0,546.544,296.636,1.0,531.874,268.399,1.0,514.618,243.099,1.0,488.839,212.61,1.0,497.096,176.407,1.0
7187,,,1.0,154.226,325.208,1.0,165.288,343.169,1.0,187.717,354.606,1.0,211.303,354.443,1.0,231.239,357.529,1.0,254.594,360.132,1.0,287.191,371.481,1.0,316.26,379.971,1.0,352.095,383.518,1.0,397.531,377.856,1.0,585.86,366.569,1.0,566.814,333.885,1.0,562.591,324.973,1.0,555.484,315.133,1.0,555.716,302.725,1.0,551.326,290.561,1.0,539.265,275.536,1.0,526.661,245.741,1.0,508.95,222.114,1.0,485.605,192.869,1.0,478.266,160.757,1.0
7188,,,1.0,154.349,324.016,1.0,169.762,341.33,1.0,187.715,353.667,1.0,211.083,354.274,1.0,231.264,357.47,1.0,254.612,360.097,1.0,287.228,371.416,1.0,315.607,379.729,1.0,351.295,383.441,1.0,397.494,378.829,1.0,570.604,368.036,1.0,553.732,334.607,1.0,549.956,320.718,1.0,546.071,309.473,1.0,541.739,294.101,1.0,540.979,278.66,1.0,536.437,265.832,1.0,520.786,231.672,1.0,500.142,204.71,1.0,472.829,175.106,1.0,471.88,141.261,1.0
7189,138.449,317.455,0.13300000131130219,154.038,314.129,1.0,166.076,334.212,1.0,185.236,350.306,1.0,210.166,353.618,1.0,230.583,358.165,1.0,254.095,360.939,1.0,286.601,371.354,1.0,315.304,380.431,1.0,351.798,383.318,1.0,396.989,378.454,1.0,556.343,381.991,1.0,554.292,337.827,1.0,553.884,323.981,1.0,549.967,309.267,1.0,546.374,293.067,1.0,545.456,279.696,1.0,539.402,259.288,1.0,525.69,231.495,1.0,499.573,199.015,1.0,472.322,174.954,1.0,468.482,136.763,1.0
7190,,,1.0,156.572,313.121,1.0,166.277,336.973,1.0,185.226,348.446,1.0,208.526,351.733,1.0,229.376,357.767,1.0,253.915,361.086,1.0,287.286,372.436,1.0,315.194,379.58,1.0,351.802,383.57,1.0,397.187,378.179,1.0,542.687,374.01,1.0,557.762,331.932,1.0,559.247,317.048,1.0,559.662,301.273,1.0,558.178,286.351,1.0,556.277,271.001,1.0,543.218,256.799,1.0,528.345,219.622,1.0,506.041,195.172,1.0,472.561,175.547,1.0,455.893,141.287,1.0
7191,138.721,317.38,0.9800000190734863,156.647,314.691,1.0,169.711,335.35,1.0,185.139,348.642,1.0,208.06,351.899,1.0,228.004,358.756,1.0,252.837,361.816,1.0,285.079,371.637,1.0,314.327,379.256,1.0,350.985,383.217,1.0,396.138,376.956,1.0,522.09,354.318,1.0,551.539,322.952,1.0,557.894,305.647,1.0,560.246,286.34,1.0,562.539,270.869,1.0,560.049,257.273,1.0,559.452,240.179,1.0,540.374,215.559,1.0,506.834,190.142,1.0,474.76,171.251,1.0,456.098,141.249,1.0
7192,149.33,316.067,0.4950000047683716,160.948,314.508,1.0,170.931,335.577,1.0,182.493,350.35,1.0,207.587,352.562,1.0,228.059,358.853,1.0,250.877,361.847,1.0,282.897,372.402,1.0,313.751,382.523,1.0,347.425,383.288,1.0,393.204,378.215,1.0,489.575,322.527,1.0,524.417,311.298,1.0,542.564,301.699,1.0,556.447,291.4,1.0,560.711,273.199,1.0,564.045,256.681,1.0,569.461,240.248,1.0,555.459,206.468,1.0,532.241,188.809,1.0,497.813,171.076,1.0,459.288,149.502,1.0
7193,187.94,329.941,0.5329999923706055,162.262,309.865,1.0,172.511,333.031,1.0,180.165,348.419,1.0,206.265,352.186,1.0,227.471,358.848,1.0,250.914,362.777,1.0,280.059,372.135,1.0,313.426,382.035,1.0,348.567,382.976,1.0,393.228,377.918,1.0,471.642,300.905,0.9990000128746033,507.432,296.71,1.0,525.974,295.672,1.0,546.295,290.999,1.0,559.785,274.006,1.0,561.553,260.06,1.0,567.815,246.539,1.0,557.645,212.78,1.0,534.505,189.289,1.0,502.258,169.816,1.0,468.859,158.7,1.0
7194,188.712,329.143,0.36399999260902405,169.104,307.283,1.0,175.09,332.947,1.0,186.076,346.153,1.0,207.102,352.117,1.0,226.755,358.791,1.0,251.105,363.191,1.0,282.648,373.576,1.0,314.25,382.283,1.0,349.076,383.306,1.0,392.973,378.288,1.0,455.35,289.768,1.0,490.967,293.354,1.0,513.08,295.723,1.0,532.364,296.296,1.0,552.418,289.294,1.0,569.503,279.792,1.0,575.406,261.561,1.0,573.996,226.0,1.0,553.87,202.635,1.0,522.721,185.022,1.0,488.726,160.515,1.0
7195,188.772,329.31,0.10700000077486038,168.805,310.613,1.0,175.441,332.587,1.0,186.489,345.687,1.0,207.19,352.409,1.0,226.379,359.564,1.0,249.81,365.113,1.0,282.364,374.498,1.0,314.642,380.856,1.0,348.314,384.113,1.0,393.303,378.19,1.0,438.217,288.274,1.0,470.432,291.059,1.0,492.626,295.726,1.0,513.443,299.781,1.0,532.65,300.536,1.0,555.038,297.306,1.0,574.472,290.047,1.0,586.422,256.978,1.0,583.213,224.19,1.0,560.288,195.615,1.0,535.236,165.769,1.0
7196,,,1.0,169.577,310.369,1.0,175.841,332.467,1.0,186.745,345.091,1.0,207.491,352.205,1.0,226.293,359.682,1.0,249.994,365.259,1.0,282.126,374.717,1.0,314.657,380.795,1.0,351.488,383.62,1.0,393.208,378.561,1.0,426.504,278.658,1.0,467.779,283.0,1.0,485.128,294.763,1.0,503.353,303.423,1.0,524.286,310.503,1.0,540.893,318.792,1.0,558.348,321.065,1.0,580.003,300.53,1.0,580.853,269.845,1.0,568.316,240.916,1.0,557.544,204.838,1.0
7197,,,1.0,169.597,310.892,1.0,175.79,332.537,1.0,186.563,344.967,1.0,207.294,352.174,1.0,225.317,361.137,1.0,249.389,366.299,1.0,281.014,375.179,1.0,314.068,381.368,1.0,347.937,384.11,1.0,393.055,378.523,1.0,426.61,267.188,1.0,463.977,279.284,1.0,480.981,292.922,1.0,494.483,306.436,1.0,512.873,315.922,1.0,529.695,325.747,1.0,549.396,332.257,1.0,578.472,322.521,1.0,584.303,288.018,1.0,569.065,253.76,1.0,564.112,215.017,1.0
